Volatility 3 Framework 2.0.0

Offset	Name	Size
0x11fe72bf0	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\SETTINGS.DIA	216
0x11fe72f20	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\SecStore\CiST0000.000	216
0x11fe73070	\$Directory	216
0x11fe73200	\Windows\Prefetch\SEARCHINDEXER.EXE-4A6353B9.pf	216
0x11fe734c0	\Windows\System32	216
0x11fe736d0	\Windows\System32\dot3gpclnt.dll	216
0x11fe73b90	\ProgramData\Microsoft\Windows Defender\Definition Updates\{D2B0B133-42ED-44D3-809A-46EBB62BA863}\mpasbase.vdm	216
0x11fe73e60	\Windows\System32\sti_ci.dll	216
0x11fe74230	\Windows\System32\winbrand.dll	216
0x11fe74440	\Windows\ServiceProfiles\LocalService\AppData\Roaming\Microsoft\UPnP Device Host\upnphost\udhisapi.dll	216
0x11fe747e0	\Windows\System32\en-US\upnphost.dll.mui	216
0x11fe74c10	\Windows\System32\framedynos.dll	216
0x11fe74f20	\Windows\System32\wbem\wmiutils.dll	216
0x11fe75230	\Windows\System32\schannel.dll	216
0x11fe754d0	\Windows\System32\udhisapi.dll	216
0x11fe758e0	\Windows\System32\secur32.dll	216
0x11fe75d10	\Windows\System32\security.dll	216
0x11fe75f20	\Windows\ServiceProfiles\LocalService\AppData\Local\Microsoft\Windows\WindowsUpdate.log	216
0x11fe762e0	\$Directory	216
0x11fe765a0	\Windows\System32\drivers\intelppm.sys	216
0x11fe767b0	\Windows\System32\drivers\portcls.sys	216
0x11fe76a40	\ProgramData\Microsoft\Search\Data\Applications\Windows\GatherLogs\SystemIndex\SystemIndex.2.gthr	216
0x11fe76c50	\Windows\System32\drivers\monitor.sys	216
0x11fe76e60	\Windows\System32\drivers\en-US\ndis.sys.mui	216
0x11fe77070	\Windows\System32\drivers\hdaudbus.sys	216
0x11fe775f0	\Windows\System32\cscapi.dll	216
0x11fe77900	\Windows\System32\dsrole.dll	216
0x11fe77c10	\Windows\System32\logoncli.dll	216
0x11fe77f20	\Windows\System32\samcli.dll	216
0x11fe785d0	\Program Files\Windows Defender\MpRTP.dll	216
0x11fe78d10	\Windows\System32\wmi.dll	216
0x11fe78f20	\Windows\System32\wbem\wmiprov.dll	216
0x11fe79e80	\$Directory	216
0x11fe7d8f0	\Windows\ServiceProfiles\LocalService\AppData\Local\Microsoft\Windows\History\History.IE5\index.dat	216
0x11fe804b0	\Windows\System32\devenum.dll	216
0x11fe83290	\Windows\System32\config\systemprofile\AppData\Roaming\Microsoft\SystemCertificates\My	216
0x11fe833e0	\Windows\SysWOW64\jscript.dll	216
0x11fe85f20	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Local Storage\leveldb\LOG	216
0x11fe86870	\Windows\Fonts\comicbd.ttf	216
0x11fe86e60	\Windows\SysWOW64\avrt.dll	216
0x11fe88600	\Windows\Fonts\angsaz.ttf	216
0x11fe92070	\Users\Public\Recorded TV	216
0x11fe92560	\Windows\Prefetch\TASKENG.EXE-48D4E289.pf	216
0x11fe926b0	\Windows\System32\en-US\WinSATAPI.dll.mui	216
0x11fe92f20	\ProgramData\Microsoft\Windows\DRM\drmstore.hds	216
0x11fe93380	\Device\HarddiskVolume2\Users\Phil\NTUSER.DAT{016888bd-6c6f-11de-8d1d-001e0bcde3ec}.TM	216
0x11fe94070	\Windows\System32\ntshrui.dll	216
0x11fe97430	\Windows\System32\newdev.dll	216
0x11fe97760	\$Directory	216
0x11fe97a90	\Windows\System32\scrrun.dll	216
0x11fe97dc0	\Windows\System32\mfc42u.dll	216
0x11fe98760	\Windows\System32\DriverStore\drvindex.dat	216
0x11fe98a90	\Windows\System32\colorui.dll	216
0x11fe98dc0	\Windows\System32\trkwks.dll	216
0x11fe99190	\Device\HarddiskVolume2\Users\Phil\NTUSER.DAT{016888bd-6c6f-11de-8d1d-001e0bcde3ec}.TM	216
0x11fe9a1c0	\Windows\Prefetch\TASKHOST.EXE-7238F31D.pf	216
0x11fe9a490	\Windows\System32	216
0x11fe9a740	\Windows\System32\Sens.dll	216
0x11fe9a9f0	\Windows\System32\en-US\KernelBase.dll.mui	216
0x11fe9ad10	\Windows\System32\dui70.dll	216
0x11fe9af20	\Windows\System32\duser.dll	216
0x11fe9b1b0	\ProgramData\Microsoft\Search\Data\Applications\Windows\MSS.log	216
0x11fe9b4c0	\Windows\System32\psapi.dll	216
0x11fe9b9f0	\Windows\System32\wbem\wmipcima.dll	216
0x11fe9bf20	\Windows\System32\schedcli.dll	216
0x11fe9e400	\Windows\System32\msidle.dll	216
0x11fe9e650	\Windows\System32\apphelp.dll	216
0x11fea2070	\Windows\System32\NlsData0009.dll	216
0x11fea2200	\Windows\System32\elslad.dll	216
0x11fea26c0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\prnrc004.cat	216
0x11fea28d0	\Windows\System32\ELSCore.dll	216
0x11fea2b20	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\prnrc007.cat	216
0x11fea3550	\Users\Phil\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db	216
0x11fea6250	\$Directory	216
0x11fea8070	\Users\Phil\AppData\Roaming\Microsoft\Windows\Recent\encrypted.lnk	216
0x11fea8af0	\Windows\SERVIC~2\LOCALS~1\AppData\Roaming\PEERNE~1\B87BF1~1.HOM\C50118~1\grouping\tmp.edb	216
0x11fea98f0	\$Directory	216
0x11feaa250	\Windows\System32\dssenh.dll	216
0x11feaa410	\Users\Phil\NTUSER.DAT{016888bd-6c6f-11de-8d1d-001e0bcde3ec}.TM.blf	216
0x11feaa560	\Users\Phil\AppData\Local\Microsoft\Windows\UsrClass.dat	216
0x11feab3c0	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac	216
0x11feab8c0	\Windows\Fonts\ntailub.ttf	216
0x11feabd60	\Windows\System32\eappcfg.dll	216
0x11feb2070	\Windows\Fonts\LaoUI.ttf	216
0x11feb3800	\Users\Phil\AppData\Local\Google\Chrome\User Data\hyphen-data\99.0.4808.0\hyph-en-gb.hyb	216
0x11feb3bf0	\Users\Phil\AppData\Local\Google\Chrome\User Data\ZxcvbnData\1\us_tv_and_film.txt	216
0x11feb3f20	\Windows\System32\wscsvc.dll	216
0x11feb46c0	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac	216
0x11feb48d0	\Windows\System32\cabinet.dll	216
0x11feb4c70	\Windows\ServiceProfiles\LocalService\AppData\Roaming\Microsoft\Windows\Cookies\index.dat	216
0x11feb5640	\Windows\SysWOW64\P2PGraph.dll	216
0x11feb59a0	\Windows\System32\netshell.dll	216
0x11feb5f20	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\prnrc002.cat	216
0x11feb76e0	\Windows\System32\EAPQEC.DLL	216
0x11feb9070	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Extension State\LOG	216
0x11feb95d0	\Windows\System32\SearchProtocolHost.exe	216
0x11feb9720	\Program Files\Windows Media Player\Network Sharing\ContentDirectory.xml	216
0x11feb9870	\Program Files\Windows Media Player\Network Sharing\MediaReceiverRegistrar.xml	216
0x11febab30	\Windows\System32\MMDevAPI.dll	216
0x11febba80	\Windows\Fonts\raavi.ttf	216
0x11febc070	\Windows\System32\mstask.dll	216
0x11febc9b0	\Windows\System32\prnfldr.dll	216
0x11febdca0	\Users\Phil\AppData\Local\Google\Chrome\User Data\ZxcvbnData\1\surnames.txt	216
0x11febf4d0	\Users\Phil\NTUSER.DAT	216
0x11febfc10	\Windows\System32\wshom.ocx	216
0x11fec0540	\Users\Phil\AppData\Local\Google\Chrome\User Data\Subresource Filter\Indexed Rules\34\9.32.0\Ruleset Data	216
0x11fec06c0	\$Directory	216
0x11fec0910	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\DownloadMetadata	216
0x11fec0d50	\Users\Phil\AppData\Local\Google\Chrome\User Data\SwReporter\94.273.200\manifest.fingerprint	216
0x11fec2400	\Windows\Fonts\iskpota.ttf	216
0x11fec2c10	\Windows\Prefetch\DLLHOST.EXE-766398D2.pf	216
0x11fec2f20	\Users\Phil\AppData\Roaming\Microsoft\Credentials	216
0x11fec35a0	\Windows\System32\winevt\Logs\Microsoft-Windows-WindowsUpdateClient%4Operational.evtx	216
0x11fec52e0	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Secure Preferences	216
0x11fec6070	\Windows\System32\wuauclt.exe	216
0x11fec6dc0	\Windows\System32\wuaueng.dll	216
0x11fec78b0	\Users\Phil\AppData\Local\Microsoft\Credentials	216
0x11fec7c20	\Users\Phil\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG2	216
0x11fec8310	\Users\Phil	216
0x11feca6a0	\Users\Phil\AppData\Local\Microsoft\Windows\UsrClass.dat{ff862e01-6e52-11ec-ad90-080027405611}.TMContainer00000000000000000001.regtrans-ms	216
0x11fecaa10	\Users\Phil\AppData\Local\Microsoft\Windows\UsrClass.dat{ff862e01-6e52-11ec-ad90-080027405611}.TM.blf	216
0x11feccae0	\Users\Phil\AppData\Local\Microsoft\Windows\UsrClass.dat{ff862e01-6e52-11ec-ad90-080027405611}.TMContainer00000000000000000002.regtrans-ms	216
0x11fecd520	\Windows\System32\PortableDeviceConnectApi.dll	216
0x11fecd910	\Windows\SysWOW64\gpapi.dll	216
0x11fece480	\Windows\System32\NlsData0416.dll	216
0x11fece790	\Windows\System32\NlsData0000.dll	216
0x11feced60	\Windows\System32\propsys.dll	216
0x11fecf620	\Program Files\Windows Media Player\Network Sharing\ConnectionManager.xml	216
0x11fecf970	\Windows\System32\NaturalLanguage6.dll	216
0x11fecfac0	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\SecStore\CiST0000.002	216
0x11fecfd10	\Users\Phil\Downloads\desktop.ini	216
0x11fed0990	\Windows\System32\wevtsvc.dll	216
0x11fed1190	\Windows\System32\WinSCard.dll	216
0x11fed3980	\Windows\System32\ubpm.dll	216
0x11feda070	\Windows\SysWOW64\winmm.dll	216
0x11feda3e0	\Windows\System32\WFSR.dll	216
0x11feda530	\Windows\System32\prncache.dll	216
0x11feda780	\Windows\System32\wscui.cpl	216
0x11fedaa60	\Windows\System32\sccls.dll	216
0x11fedabb0	\Windows\System32\twext.dll	216
0x11fedaf20	\Windows\System32\wuapp.exe	216
0x11fedc070	\$Directory	216
0x11fedc8f0	\Users\Phil\AppData\Local\Google\Chrome\User Data\SafetyTips\2761\manifest.fingerprint	216
0x11fedd1e0	\Users\Phil\AppData\Local\Google\Chrome\User Data\ShaderCache\GPUCache\index	216
0x11fedd5d0	\Windows\System32\winlogon.exe	216
0x11fede070	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010008.wid	216
0x11fede4c0	\ProgramData\Microsoft\Windows Defender\Definition Updates\{D2B0B133-42ED-44D3-809A-46EBB62BA863}\mpengine.dll	216
0x11fede610	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010008.dir	216
0x11fede760	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010008.ci	216
0x11fede9b0	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010008.wsb	216
0x11fedec90	\ProgramData\Microsoft\Windows Defender\Definition Updates\{D2B0B133-42ED-44D3-809A-46EBB62BA863}\mpasdlta.vdm	216
0x11fee4a00	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Extension Scripts\MANIFEST-000001	216
0x11fee6580	\Users\Phil\Videos	216
0x11fee68a0	\Users\Phil\Videos	216
0x11fee7a80	\srvsvc	216
0x11fee7c60	\srvsvc	216
0x11fee93d0	\Windows\System32\wuapi.dll	216
0x11fee9d00	\Users\Phil\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG1	216
0x11feed700	\Windows\System32\wscisvif.dll	216
0x11feee370	\Users\Phil\AppData\Local\Google\Chrome\User Data\TrustTokenKeyCommitments\2022.1.4.3\keys.json	216
0x11feee550	\Users\Phil\Desktop\passwords.txt	216
0x11feee6a0	\$Directory	216
0x11feef840	\Windows\System32\mmcbase.dll	216
0x11feefa90	\Windows\System32\synceng.dll	216
0x11fef0470	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\CiAD0002.002	216
0x11fef0f20	\MsFteWds	216
0x11fef16c0	\Windows\System32\PerfStringBackup.INI	216
0x11fef1bc0	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Network\TransportSecurity1-9fe4-d383cb3b15e3.tmp	216
0x11fef2240	\Windows\System32\icaapi.dll	216
0x11fef6a70	\Windows\SysWOW64\sfc_os.dll	216
0x11fef6d50	\Windows\System32\regapi.dll	216
0x11fef6ea0	\Windows\SysWOW64\msimtf.dll	216
0x11fef7ab0	\Windows\System32\lsmproxy.dll	216
0x11fef7e90	\ProgramData\Microsoft\Windows Defender\Definition Updates\{D2B0B133-42ED-44D3-809A-46EBB62BA863}\mpengine.dll	216
0x11fef8070	\Windows\System32\dispci.dll	216
0x11fef81f0	\Windows\System32\msisip.dll	216
0x11fef84d0	\Windows\System32\tsgqec.dll	216
0x11fef8c40	\Windows\System32\KMSVC.DLL	216
0x11fef8d90	\Windows\System32\wpd_ci.dll	216
0x11fef9240	\Windows\System32\ulib.dll	216
0x11fef9660	\Windows\System32\uDWM.dll	216
0x11fef9a00	\Windows\SysWOW64\msi.dll	216
0x11fef9c10	\Windows\System32\apss.dll	216
0x11fef9f20	\Windows\System32\bthci.dll	216
0x11fefa070	\Windows\System32\winrnr.dll	216
0x11fefa210	\Windows\System32\wfapigp.dll	216
0x11fefae80	\Windows\System32\wbem\WmiPrvSD.dll	216
0x11fefc070	\Windows\System32\WFS.exe	216
0x11fefc7f0	\Windows\System32\cdd.dll	216
0x11fefca00	\Windows\SysWOW64\mpr.dll	216
0x11fefccd0	\Windows\System32\en-US\KernelBase.dll.mui	216
0x11fefe070	\Windows\System32\en-US\KernelBase.dll.mui	216
0x11fefe390	\Windows\System32\SearchFilterHost.exe	216
0x11fefe790	\Endpoint	216
0x11fefe9a0	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Shortcuts	216
0x11fefee60	\Program Files\Windows Media Player\Network Sharing\wmpnss_color48.png	216
0x11feff930	\$Directory	216
0x11ff01070	\Windows\System32\en-US\oleaccrc.dll.mui	216
0x11ff016b0	\Windows\System32\cabinet.dll	216
0x11ff01dd0	\Users\Phil\AppData\Local\Google\Chrome\User Data\DesktopSharingHub\20211020.1\desktop_sharing_hub.pb	216
0x11ff01f20	\Windows\Prefetch\SEARCHPROTOCOLHOST.EXE-0CB8CADE.pf	216
0x11ff02070	\Windows\System32\sysntfy.dll	216
0x11ff02690	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\GCM Store\Encryption\CURRENT	216
0x11ff032c0	\Windows\System32\wups2.dll	216
0x11ff038f0	\Windows\System32\msshooks.dll	216
0x11ff03db0	\Endpoint	216
0x11ff04ba0	\Windows\System32\SearchFilterHost.exe	216
0x11ff07620	\Users\Phil\Music	216
0x11ff07ba0	\Windows\SysWOW64\cfgmgr32.dll	216
0x11ff08590	\Windows\System32\davhlpr.dll	216
0x11ff09dc0	\Users\Phil\AppData\Local\Google\Chrome\User Data\ZxcvbnData\1\english_wikipedia.txt	216
0x11ff0a3a0	\Windows\System32\zipfldr.dll	216
0x11ff0ac80	\$Directory	216
0x11ff0d1c0	\Windows\System32\dwmredir.dll	216
0x11ff0d3d0	\Windows\System32\ExplorerFrame.dll	216
0x11ff0d5e0	\Windows\System32\dwm.exe	216
0x11ff0d7f0	\Windows\System32\taskhost.exe	216
0x11ff0dd10	\Windows\Fonts\vrinda.ttf	216
0x11ff0e070	\Windows\System32\spoolsv.exe	216
0x11ff0e3e0	\Windows\System32\en-US\batmeter.dll.mui	216
0x11ff0f070	\Windows\Prefetch\USERINIT.EXE-2257A3E7.pf	216
0x11ff0f450	\Windows\System32\mmres.dll	216
0x11ff0f660	\Windows\System32\userinit.exe	216
0x11ff0fe60	\Windows\System32\webcheck.dll	216
0x11ff10070	\Windows\Prefetch\DWM.EXE-6FFD3DA8.pf	216
0x11ff10370	\Windows\System32\dllhost.exe	216
0x11ff10580	\Windows\System32	216
0x11ff10900	\Windows\System32\dwmcore.dll	216
0x11ff134d0	\Windows\System32\nrpsrv.dll	216
0x11ff148c0	\Windows\SysWOW64\dhcpcsvc6.dll	216
0x11ff154b0	\Program Files\Windows Defender\MsMpLics.dll	216
0x11ff156c0	\Windows\System32\udhisapi.dll	216
0x11ff158d0	\Windows\System32\en-US\urlmon.dll.mui	216
0x11ff15c50	\Windows\System32\en-US\KernelBase.dll.mui	216
0x11ff15e60	\Windows\WindowsUpdate.log	216
0x11ff16470	\Windows\System32\Query.dll	216
0x11ff16680	\Windows\System32\mscoree.dll	216
0x11ff167d0	\Windows\System32\mssitlb.dll	216
0x11ff1a490	\$Directory	216
0x11ff1bb50	\Windows\System32\dbghelp.dll	216
0x11ff1c760	\Users\Phil\Links\Downloads.lnk	216
0x11ff1ca90	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\data_reduction_proxy_leveldb\CURRENTdbtmp	216
0x11ff1cdc0	\Windows\SysWOW64\esent.dll	216
0x11ff1f350	\Windows\SoftwareDistribution\DataStore\Logs\edb.chk	216
0x11ff1f560	\Windows\System32\mssprxy.dll	216
0x11ff1f980	\Windows\SoftwareDistribution\DataStore\Logs\edb.log	216
0x11ff1ff20	\Windows\Fonts\mangal.ttf	216
0x11ff21320	\Windows\System32\stobject.dll	216
0x11ff232b0	\Users\Phil\AppData\Local\Google\Chrome\User Data\pnacl\0.57.44.2492\manifest.json	216
0x11ff23400	\Users\Phil\AppData\Local\Google\Chrome\User Data\pnacl\0.57.44.2492\manifest.fingerprint	216
0x11ff23a30	\Program Files\Google\Chrome\Application\97.0.4692.71\WidevineCdm\manifest.json	216
0x11ff23b80	\$Directory	216
0x11ff2b480	\Users\Phil\AppData\Local\Google\Chrome\User Data\Subresource Filter\Unindexed Rules\9.32.0\manifest.fingerprint	216
0x11ff2caa0	\Device\HarddiskVolume2\Users\Phil\AppData\Local\Microsoft\Windows\UsrClass.dat{ff862e01-6e52-11ec-ad90-080027405611}.TM	216
0x11ff31070	\Users\Public\Pictures	216
0x11ff31a60	\Users\Phil\NTUSER.DAT{016888bd-6c6f-11de-8d1d-001e0bcde3ec}.TMContainer00000000000000000001.regtrans-ms	216
0x11ff32ab0	\Users\Public\Recorded TV	216
0x11ff339a0	\Windows\System32\oobe\cmisetup.dll	216
0x11ff34b50	\Windows\assembly\NativeImages_v2.0.50727_64\System.Data\accc3a5269658c8c47fe3e402ac4ac1c\System.Data.ni.dll	216
0x11ff34da0	\Windows\SysWOW64\ExplorerFrame.dll	216
0x11ff35cc0	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\GCM Store\Encryption\LOG	216
0x11ff3bc20	\Users\Phil\Links\desktop.ini	216
0x11ff3e600	\Users\Phil\Pictures	216
0x11ff3f070	\Users\Public\Libraries	216
0x11ff3ff20	\Users\Public\Libraries\desktop.ini	216
0x11ff4cc70	\Users\Public\Videos	216
0x11ff527b0	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac	216
0x11ff52b10	\Windows\System32\consent.exe	216
0x11ff52e20	\Users\Public\Music	216
0x11ff54070	\Users\Public\Pictures	216
0x11ff54590	\ProgramData\Microsoft\Windows Defender\Definition Updates\{D2B0B133-42ED-44D3-809A-46EBB62BA863}\mpasbase.vdm	216
0x11ff559b0	\Users\Phil\Saved Games\desktop.ini	216
0x11ff56a70	\Users\Public\Music	216
0x11ff582b0	\ProgramData\Microsoft\Windows Defender\Definition Updates\{D2B0B133-42ED-44D3-809A-46EBB62BA863}\mpasdlta.vdm	216
0x11ff58e50	\Windows\SoftwareDistribution\DataStore\DataStore.edb	216
0x11ff5a4d0	\Windows\System32\sppobjs.dll	216
0x11ff5ba20	\Users\Phil\AppData\Local\Google\Chrome\User Data\Subresource Filter\Unindexed Rules\9.32.0\manifest.json	216
0x11ff5d070	\Program Files\Windows Defender\MsMpRes.dll	216
0x11ff5e650	\Windows\System32\mpr.dll	216
0x11ff5e860	\Users\Public\Videos\Sample Videos\desktop.ini	216
0x11ff5e9b0	\Windows\System32\drprov.dll	216
0x11ff5edd0	\Windows\System32\winevt\Logs\Microsoft-Windows-Known Folders API Service.evtx	216
0x11ff5ef20	\Windows\System32\ntlanman.dll	216
0x11ff5f070	\Windows\System32\davclnt.dll	216
0x11ff5f230	\Users\Public\Videos\desktop.ini	216
0x11ff5f380	\Users\Phil\AppData\Roaming\Microsoft\Windows\Libraries\Videos.library-ms	216
0x11ff5f560	\$Directory	216
0x11ff60a60	\ProgramData\Microsoft\Windows Defender\IMpService925A3ACA-C353-458A-AC8D-A7E5EB378092.lock	216
0x11ff61a40	\Windows\System32\imagehlp.dll	216
0x11ff63070	\Windows\System32\hgcpl.dll	216
0x11ff65f20	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\data_reduction_proxy_leveldb\MANIFEST-000038	216
0x11ff67570	\Users\Phil\AppData\Local\Google\Chrome\User Data\Floc\1.0.6\manifest.json	216
0x11ff678c0	\Users\Phil\AppData\Local\Google\Chrome\User Data\Floc\1.0.6\manifest.fingerprint	216
0x11ff67d20	\$Directory	216
0x11ff68f20	\Users\Public\Videos	216
0x11ff69070	\$Directory	216
0x11ff69500	\Users\Phil\AppData\Local\Google\Chrome\User Data\pnacl\0.57.44.2492\_platform_specific\x86_64\pnacl_public_pnacl_json	216
0x11ff6a760	\Windows\System32\wscproxystub.dll	216
0x11ff6abc0	\Users\Phil\Videos\desktop.ini	216
0x11ff6ad10	\Users\Public\Recorded TV\desktop.ini	216
0x11ff6b450	\$Directory	216
0x11ff6bc90	\Users\Phil\Music	216
0x11ff6d070	\Windows\System32\notepad.exe	216
0x11ff6d1c0	\Windows\System32\en-US\duser.dll.mui	216
0x11ff6d960	\Windows\ServiceProfiles\NetworkService\AppData\Roaming\Microsoft\SoftwareProtectionPlatform\Cache\cache.dat	216
0x11ff6e070	\$Directory	216
0x11ff6ed10	\Users\Phil\AppData\Local\Google\Chrome\User Data\OnDeviceHeadSuggestModel\20211231.419357646\manifest.fingerprint	216
0x11ff6ff20	\ProgramData\Microsoft\RAC\StateData\RacMetaData.dat	216
0x11ff706a0	\Windows\System32\xmllite.dll	216
0x11ff709b0	\Program Files\Google\Chrome\Application\97.0.4692.71\icudtl.dat	216
0x11ff72110	\Users\Public\Pictures\Sample Pictures\desktop.ini	216
0x11ff72e20	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac	216
0x11ff73d10	\Windows\System32\clusapi.dll	216
0x11ff74260	\$Directory	216
0x11ff76590	\Windows\Fonts\shrutib.ttf	216
0x11ff76970	\Users\Phil\AppData\LocalLow\Microsoft\CryptnetUrlCache\Content\265C0DEB29181DD1891051371C5F863A_28D0030F7A63F6E76C5CDBCB36E00151	216
0x11ff76ac0	\Windows\System32\devmgr.dll	216
0x11ff76f20	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac	216
0x11ff77640	\Users\Phil\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\9b9cdc69c1c24e2b.automaticDestinations-ms	216
0x11ff78230	\Windows\Fonts\vrindab.ttf	216
0x11ff78380	\wkssvc	216
0x11ff787e0	\Windows\Prefetch\DLLHOST.EXE-5E46FA0D.pf	216
0x11ff78d10	\Windows\Fonts\shruti.ttf	216
0x11ff79070	\Windows\System32\dhcpcore6.dll	216
0x11ff79520	\Users\Phil\AppData\Local\Google\Chrome\User Data\OptimizationGuidePredictionModels\OPTIMIZATION_TARGET_LANGUAGE_DETECTION_2112141020\model.tflite	216
0x11ff79d00	\Users\Phil\AppData\Local\Google\Chrome\User Data\AutofillRegex\2021.8.17.1300\data.json	216
0x11ff7a300	\Users\Phil\AppData\Local\Google\Chrome\User Data\FontLookupTableCache\font_unique_name_table.pb	216
0x11ff7a4d0	\Program Files\Google\Chrome\Application\97.0.4692.71\chrome_elf.dll	216
0x11ff7a8b0	\Windows\System32\perfc009.dat	216
0x11ff7ac90	\wkssvc	216
0x11ff7b3f0	\Windows\System32\dssenh.dll	216
0x11ff7c920	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTMsMpPsSession7.etl	216
0x11ff7dab0	\Windows\System32\powercpl.dll	216
0x11ff7df20	\Windows\System32\EhStorAPI.dll	216
0x11ff7ed80	\Users\Public\Recorded TV\Sample Media\desktop.ini	216
0x11ff80540	\Windows\System32\winevt\Logs\Microsoft-Windows-Resource-Exhaustion-Detector%4Operational.evtx	216
0x11ff80d50	\Windows\System32\cscsvc.dll	216
0x11ff80f20	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\INDEX.002	216
0x11ff81a20	\Windows\System32\en-US\wuaueng.dll.mui	216
0x11ff81f20	\Windows\System32\sc.exe	216
0x11ff83070	\Windows\System32\wscapi.dll	216
0x11ff831c0	\ProgramData\Microsoft\Windows Defender\Definition Updates\Updates	216
0x11ff84f20	\Windows\System32\wbem\WMIsvc.dll	216
0x11ff85330	\Windows\System32\eapsvc.dll	216
0x11ff862e0	\Windows\System32\hgprint.dll	216
0x11ff86430	\Windows\Fonts\ariblk.ttf	216
0x11ff866d0	\Endpoint	216
0x11ff86be0	\Windows\Fonts\arialbd.ttf	216
0x11ff86dd0	\ProgramData\Microsoft\Crypto\RSA\MachineKeys\abf6af4ebb951e83a5ee4396d6cd1773_8b4c1412-7689-43ad-932f-0285a541521f	216
0x11ff86f20	\$Directory	216
0x11ff87630	\Windows\Fonts\timesi.ttf	216
0x11ff87780	\Windows\Fonts\timesbi.ttf	216
0x11ff878d0	\Windows\Fonts\timesbd.ttf	216
0x11ff87a20	\Windows\Fonts\times.ttf	216
